transaction_id,CLIENTNUM,transaction_datetime,amount,merchant_category,hour_of_day,is_foreign_transaction,distance_from_home_km,is_fraud
27344,720008133,2024-06-23 08:00:00,56.34,Travel,8,0,9.6,0
27345,720008133,2024-11-18 14:00:00,137.16,ATM Withdrawal,14,0,10.9,0
27346,720008133,2024-11-03 18:00:00,60.7,Electronics,18,0,6.6,0
27347,720008133,2024-01-19 09:00:00,76.97,ATM Withdrawal,9,0,4.4,0
27348,720008133,2024-05-28 20:00:00,58.35,Jewelry,20,0,14.1,0
27349,720008133,2024-11-01 06:00:00,59.33,Grocery,6,0,39.8,0
27350,720008133,2024-04-20 21:00:00,33.34,Electronics,21,0,2.5,0
27351,720008133,2024-07-23 11:00:00,170.25,Utility Bill,11,0,19.2,0
27352,720008133,2024-05-20 11:00:00,29.01,Gas Station,11,0,6.3,0
27353,720008133,2024-10-20 09:00:00,58.05,Online Retail,9,0,65.0,0
27354,720008133,2024-11-11 20:00:00,67.08,Gas Station,20,0,20.4,0
27355,720008133,2024-06-19 04:00:00,196.15,Online Retail,4,0,10.7,0
27356,720008133,2024-08-06 22:00:00,84.26,Jewelry,22,0,26.0,0
27357,720008133,2024-04-19 17:00:00,42.27,Travel,17,0,1.8,0
27358,720008133,2024-07-04 14:00:00,69.81,Online Retail,14,0,26.6,0
27359,719914908,2024-02-11 04:00:00,45.62,Gas Station,4,0,1.8,0
27360,719914908,2024-05-11 08:00:00,64.66,Restaurant,8,1,84.6,0
27361,719914908,2024-10-20 12:00:00,50.41,Utility Bill,12,0,7.8,0
27362,719914908,2024-05-29 18:00:00,26.31,Jewelry,18,0,29.6,0
27363,719914908,2024-08-11 06:00:00,38.81,ATM Withdrawal,6,0,10.9,0
27364,719914908,2024-01-06 14:00:00,28.3,ATM Withdrawal,14,0,34.5,0
27365,719914908,2024-09-29 12:00:00,35.65,Restaurant,12,0,2.6,0
27366,719914908,2024-02-15 18:00:00,36.85,Grocery,18,0,34.0,0
27367,719914908,2024-12-23 07:00:00,34.64,Jewelry,7,1,560.5,0
27368,719914908,2024-11-02 14:00:00,44.35,Restaurant,14,0,46.1,0
27369,719914908,2024-08-05 05:00:00,39.51,ATM Withdrawal,5,0,14.4,0
27370,789467508,2024-11-17 08:00:00,38.63,Electronics,8,0,18.6,0
27371,789467508,2024-03-14 05:00:00,18.91,ATM Withdrawal,5,0,22.5,0
27372,789467508,2024-09-22 20:00:00,45.9,Jewelry,20,0,4.1,0
27373,789467508,2024-06-10 20:00:00,43.67,Restaurant,20,0,17.7,0
27374,789467508,2024-09-08 01:00:00,59.16,Electronics,1,0,6.8,0
27375,789467508,2024-07-25 05:00:00,42.95,Gas Station,5,0,6.0,0
27376,789467508,2024-11-23 10:00:00,22.57,ATM Withdrawal,10,0,3.8,0
27377,789467508,2024-04-21 10:00:00,75.01,ATM Withdrawal,10,0,10.4,0
27378,789467508,2024-12-25 18:00:00,56.66,Grocery,18,0,8.1,0
27379,789467508,2024-08-26 02:00:00,24.69,Utility Bill,2,0,4.7,0
27380,789467508,2024-09-10 10:00:00,50.71,Jewelry,10,0,9.2,0
27381,789467508,2024-03-22 11:00:00,21.99,Restaurant,11,0,19.1,0
27382,789467508,2024-07-10 04:00:00,47.16,Grocery,4,0,6.2,0
27383,789467508,2024-02-26 14:00:00,111.33,Electronics,14,0,34.2,0
27384,718123608,2024-08-18 15:00:00,149.44,ATM Withdrawal,15,0,54.4,0
27385,718123608,2024-05-02 03:00:00,238.02,Utility Bill,3,0,13.2,0
27386,718123608,2024-02-23 15:00:00,314.33,ATM Withdrawal,15,0,7.6,0
27387,718123608,2024-02-08 09:00:00,264.97,Restaurant,9,1,454.9,0
27388,718123608,2024-07-03 22:00:00,248.53,Restaurant,22,0,12.7,0
27389,718123608,2024-01-07 22:00:00,104.82,Jewelry,22,0,22.1,0
27390,718123608,2024-06-22 04:00:00,62.6,ATM Withdrawal,4,0,13.8,0
27391,718123608,2024-07-03 08:00:00,58.67,Restaurant,8,0,0.6,0
27392,718123608,2024-09-06 06:00:00,366.88,Utility Bill,6,0,4.4,0
27393,718123608,2024-02-01 04:00:00,235.0,Gas Station,4,0,0.7,0
27394,718123608,2024-06-21 14:00:00,71.31,Electronics,14,0,23.8,0
27395,718123608,2024-05-26 20:00:00,338.84,Travel,20,0,6.3,0
27396,718123608,2024-10-14 08:00:00,138.29,Travel,8,1,721.8,0
27397,718123608,2024-09-27 20:00:00,330.86,Utility Bill,20,0,13.2,0
27398,718123608,2024-03-15 10:00:00,109.12,ATM Withdrawal,10,0,17.4,0
27399,718123608,2024-12-16 22:00:00,204.35,Gas Station,22,1,2416.8,0
27400,718123608,2024-07-24 05:00:00,191.38,Online Retail,5,0,17.3,0
27401,718123608,2024-09-01 06:00:00,80.58,Travel,6,0,0.2,0
27402,718123608,2024-10-01 20:00:00,159.73,Electronics,20,0,112.7,0
27403,718123608,2024-06-06 01:00:00,140.93,Online Retail,1,0,34.3,0
27404,718123608,2024-02-10 03:00:00,116.74,Grocery,3,0,1.3,0
27405,718123608,2024-03-31 13:00:00,354.87,Electronics,13,0,2.6,0
27406,718123608,2024-01-10 03:00:00,158.47,Grocery,3,0,14.9,1
27407,718123608,2024-01-25 20:00:00,254.18,Online Retail,20,0,94.4,0
27408,718123608,2024-03-10 16:00:00,163.98,Grocery,16,0,18.2,0
27409,720092283,2024-07-22 11:00:00,18.5,Online Retail,11,0,27.3,0
27410,720092283,2024-09-20 01:00:00,21.44,ATM Withdrawal,1,0,18.7,0
27411,720092283,2024-10-31 14:00:00,105.24,Travel,14,0,4.5,0
27412,720092283,2024-11-07 18:00:00,55.02,Electronics,18,0,3.8,0
27413,720092283,2024-01-12 01:00:00,43.31,Jewelry,1,0,7.4,0
27414,720092283,2024-04-15 15:00:00,85.45,Grocery,15,0,19.7,0
27415,720092283,2024-07-16 15:00:00,87.55,Restaurant,15,0,27.2,0
27416,720092283,2024-09-20 20:00:00,31.17,Utility Bill,20,0,28.7,0
27417,720092283,2024-07-16 18:00:00,37.83,Restaurant,18,0,19.9,0
27418,720092283,2024-03-05 10:00:00,37.47,Jewelry,10,0,25.3,0
27419,720092283,2024-07-22 11:00:00,52.28,Travel,11,0,38.4,0
27420,720092283,2024-01-21 01:00:00,31.98,Jewelry,1,0,39.4,0
27421,720092283,2024-01-24 10:00:00,30.59,Online Retail,10,0,15.2,0
27422,720092283,2024-06-01 05:00:00,48.66,Grocery,5,0,38.5,0
27423,720092283,2024-05-01 20:00:00,81.9,Restaurant,20,0,5.4,0
27424,720092283,2024-03-30 01:00:00,31.51,Electronics,1,0,7.6,0
27425,720092283,2024-10-10 06:00:00,70.17,Travel,6,0,0.8,0
27426,720092283,2024-07-28 05:00:00,65.89,Electronics,5,0,48.0,0
27427,720092283,2024-10-23 16:00:00,56.78,Restaurant,16,0,50.5,0
27428,716204883,2024-11-10 05:00:00,104.53,Grocery,5,0,0.6,0
27429,716204883,2024-01-26 16:00:00,50.28,Gas Station,16,0,3.6,0
27430,716204883,2024-01-03 09:00:00,33.66,Online Retail,9,0,7.0,0
27431,716204883,2024-04-18 12:00:00,35.05,Grocery,12,0,5.5,0
27432,716204883,2024-05-18 15:00:00,39.05,Grocery,15,0,46.4,0
27433,716204883,2024-12-16 05:00:00,42.7,Restaurant,5,0,1.3,0
27434,716204883,2024-04-02 18:00:00,46.71,Travel,18,0,11.0,0
27435,716204883,2024-03-25 20:00:00,63.1,Gas Station,20,0,5.7,0
27436,716204883,2024-07-09 12:00:00,74.55,Jewelry,12,0,15.3,0
27437,716204883,2024-07-24 03:00:00,94.05,ATM Withdrawal,3,0,12.0,0
27438,716204883,2024-08-13 14:00:00,86.42,Restaurant,14,0,14.7,0
27439,716204883,2024-05-16 19:00:00,85.42,Online Retail,19,0,41.7,0
27440,716204883,2024-01-10 23:00:00,65.43,Grocery,23,1,1224.4,0
27441,716204883,2024-07-21 17:00:00,72.64,Travel,17,0,5.1,0
27442,716204883,2024-04-05 04:00:00,50.37,Online Retail,4,0,4.4,0
27443,716204883,2024-11-11 03:00:00,29.52,Travel,3,0,2.0,0
27444,718626033,2024-01-08 11:00:00,33.81,Gas Station,11,0,44.3,0
27445,718626033,2024-07-06 09:00:00,86.56,Gas Station,9,0,10.9,0
27446,718626033,2024-04-06 02:00:00,35.17,Restaurant,2,0,0.6,0
27447,718626033,2024-01-11 20:00:00,71.4,Utility Bill,20,0,0.9,0
27448,718626033,2024-09-16 12:00:00,49.91,Jewelry,12,0,6.6,0
27449,718626033,2024-08-18 20:00:00,27.05,Restaurant,20,0,3.0,0
27450,718626033,2024-02-19 21:00:00,44.33,Gas Station,21,0,13.7,0
27451,718626033,2024-04-24 17:00:00,13.32,Travel,17,0,8.8,0
27452,718626033,2024-04-25 22:00:00,47.1,Gas Station,22,0,2.7,0
27453,718626033,2024-07-24 05:00:00,41.09,Travel,5,0,12.2,0
27454,718626033,2024-06-08 16:00:00,146.71,Utility Bill,16,1,168.0,0
27455,718626033,2024-12-26 21:00:00,50.91,Online Retail,21,0,8.4,0
27456,718626033,2024-04-12 11:00:00,56.2,Jewelry,11,0,16.1,0
27457,787456608,2024-09-27 23:00:00,51.6,Online Retail,23,0,77.1,0
27458,787456608,2024-03-03 15:00:00,69.11,Online Retail,15,0,6.4,0
27459,787456608,2024-08-16 05:00:00,71.97,Grocery,5,0,16.3,0
27460,787456608,2024-10-30 16:00:00,69.06,Utility Bill,16,0,11.1,0
27461,787456608,2024-01-10 19:00:00,23.56,Gas Station,19,0,19.2,0
27462,787456608,2024-08-31 00:00:00,29.17,Restaurant,0,0,4.7,0
27463,787456608,2024-05-19 06:00:00,92.59,Jewelry,6,0,11.3,0
27464,787456608,2024-06-27 20:00:00,33.89,Restaurant,20,0,4.2,0
27465,787456608,2024-05-13 09:00:00,20.74,Electronics,9,0,8.0,0
27466,714811533,2024-03-11 12:00:00,104.0,Restaurant,12,0,4.1,0
27467,714811533,2024-12-27 17:00:00,49.18,Electronics,17,0,6.0,0
27468,714811533,2024-07-31 10:00:00,25.69,Utility Bill,10,0,0.3,0
27469,714811533,2024-11-03 05:00:00,46.18,Restaurant,5,0,13.9,0
27470,714811533,2024-02-15 01:00:00,37.99,Travel,1,0,23.0,0
27471,714811533,2024-05-10 20:00:00,100.54,Online Retail,20,0,5.0,0
27472,714811533,2024-04-29 22:00:00,49.84,Restaurant,22,0,3.3,0
27473,714811533,2024-07-23 02:00:00,24.07,Gas Station,2,1,1410.3,0
27474,714811533,2024-05-02 08:00:00,48.65,Grocery,8,0,10.2,0
27475,714811533,2024-08-16 02:00:00,42.68,Travel,2,0,20.1,0
27476,714811533,2024-10-18 01:00:00,101.32,Travel,1,0,7.7,0
27477,714811533,2024-11-21 04:00:00,97.28,Restaurant,4,0,6.2,0
27478,714811533,2024-05-25 02:00:00,19.35,Restaurant,2,0,6.5,0
27479,714811533,2024-12-13 04:00:00,162.8,Utility Bill,4,0,5.9,0
27480,714811533,2024-09-08 22:00:00,27.09,Online Retail,22,0,5.6,0
27481,714811533,2024-03-18 01:00:00,79.16,Jewelry,1,0,5.7,0
27482,714811533,2024-11-08 07:00:00,26.34,ATM Withdrawal,7,0,0.6,0
27483,714811533,2024-08-14 08:00:00,55.43,ATM Withdrawal,8,0,23.4,0
27484,714811533,2024-03-26 19:00:00,48.61,Online Retail,19,0,6.9,0
27485,714811533,2024-02-08 23:00:00,44.78,Travel,23,0,10.6,0
27486,714811533,2024-08-21 09:00:00,83.87,Utility Bill,9,0,8.0,0
27487,714811533,2024-12-23 22:00:00,60.62,Gas Station,22,0,29.6,0
27488,715756683,2024-11-11 01:00:00,128.2,Travel,1,0,8.9,0
27489,715756683,2024-06-03 18:00:00,163.98,Grocery,18,0,3.0,0
27490,715756683,2024-05-14 11:00:00,277.74,Jewelry,11,0,13.0,0
27491,715756683,2024-02-03 15:00:00,175.03,Online Retail,15,0,2.7,0
27492,715756683,2024-10-19 07:00:00,128.93,Restaurant,7,0,6.1,0
27493,715756683,2024-05-15 16:00:00,261.47,ATM Withdrawal,16,0,46.1,0
27494,715756683,2024-01-08 03:00:00,298.64,Utility Bill,3,0,9.4,0
27495,715756683,2024-12-30 11:00:00,53.92,Online Retail,11,0,10.0,0
27496,715756683,2024-01-13 22:00:00,141.02,Grocery,22,0,2.9,0
27497,715756683,2024-05-06 16:00:00,117.36,Travel,16,0,26.0,0
27498,715756683,2024-03-05 23:00:00,69.52,Gas Station,23,0,3.5,0
27499,715756683,2024-05-21 13:00:00,161.04,Restaurant,13,0,21.8,0
27500,715756683,2024-05-29 00:00:00,132.16,Grocery,0,1,212.5,0
27501,715756683,2024-02-29 22:00:00,66.17,ATM Withdrawal,22,0,8.7,0
27502,715756683,2024-11-11 04:00:00,150.74,Grocery,4,0,11.9,0
27503,715756683,2024-06-08 19:00:00,261.16,Grocery,19,0,19.7,0
27504,715756683,2024-08-02 20:00:00,154.59,Gas Station,20,0,16.9,0
27505,715756683,2024-05-13 13:00:00,238.44,Gas Station,13,0,0.2,0
27506,715756683,2024-05-24 06:00:00,89.82,Gas Station,6,0,12.9,0
27507,715756683,2024-12-16 17:00:00,92.48,Restaurant,17,0,1.4,0
27508,715756683,2024-09-26 09:00:00,58.7,Gas Station,9,0,14.3,0
27509,715756683,2024-10-22 02:00:00,195.84,Travel,2,0,3.8,0
27510,715756683,2024-08-01 14:00:00,137.34,Utility Bill,14,0,19.7,0
27511,715756683,2024-05-28 07:00:00,198.63,Utility Bill,7,0,2.9,0
27512,715756683,2024-09-08 16:00:00,131.93,Utility Bill,16,0,17.0,0
27513,788418933,2024-01-24 04:00:00,44.08,Grocery,4,0,21.4,0
27514,788418933,2024-01-18 01:00:00,86.07,Jewelry,1,0,2.5,1
27515,788418933,2024-06-28 23:00:00,20.94,Grocery,23,0,10.2,0
27516,788418933,2024-11-26 03:00:00,120.21,Travel,3,0,24.4,0
27517,788418933,2024-05-22 00:00:00,66.23,Electronics,0,1,940.4,0
27518,788418933,2024-01-10 06:00:00,39.77,Restaurant,6,0,9.6,0
27519,788418933,2024-09-01 09:00:00,52.08,Grocery,9,0,2.7,0
27520,788418933,2024-09-08 17:00:00,103.95,Restaurant,17,0,14.5,0
27521,788418933,2024-01-26 06:00:00,24.8,Travel,6,0,22.4,0
27522,788418933,2024-11-27 15:00:00,30.6,Travel,15,0,4.3,0
27523,788418933,2024-10-31 23:00:00,126.2,Restaurant,23,0,6.2,0
27524,788418933,2024-03-11 21:00:00,86.92,Travel,21,0,38.1,0
27525,788418933,2024-07-18 05:00:00,49.23,Electronics,5,1,1680.2,0
27526,788418933,2024-05-20 23:00:00,191.27,Electronics,23,0,0.2,0
27527,788418933,2024-10-10 05:00:00,71.09,Electronics,5,0,43.8,0
27528,788418933,2024-02-26 00:00:00,41.58,Grocery,0,0,11.8,0
27529,788418933,2024-06-28 19:00:00,183.15,Electronics,19,0,13.9,0
27530,788418933,2024-02-21 16:00:00,54.26,Travel,16,1,183.7,0
27531,788418933,2024-08-17 06:00:00,64.6,Utility Bill,6,0,9.7,0
27532,788418933,2024-08-02 13:00:00,142.96,Online Retail,13,0,20.9,0
27533,788418933,2024-12-10 20:00:00,75.31,ATM Withdrawal,20,0,25.7,0
27534,713330133,2024-06-22 19:00:00,96.12,Restaurant,19,1,1013.2,0
27535,713330133,2024-05-21 22:00:00,166.71,Electronics,22,0,2.4,0
27536,713330133,2024-01-10 13:00:00,53.5,Utility Bill,13,1,2550.3,0
27537,713330133,2024-03-20 06:00:00,143.81,Online Retail,6,0,51.3,0
27538,713330133,2024-01-03 03:00:00,121.71,Online Retail,3,0,6.4,0
27539,713330133,2024-06-15 00:00:00,296.63,ATM Withdrawal,0,0,2.5,0
27540,713330133,2024-08-03 05:00:00,284.11,ATM Withdrawal,5,0,9.1,0
27541,713330133,2024-09-14 05:00:00,114.82,Online Retail,5,0,15.2,0
27542,713330133,2024-01-10 16:00:00,133.84,Jewelry,16,0,0.9,0
27543,713330133,2024-04-06 07:00:00,346.54,Jewelry,7,0,17.6,0
27544,713330133,2024-12-19 19:00:00,233.37,Electronics,19,0,11.9,0
27545,713330133,2024-01-18 21:00:00,136.38,Grocery,21,0,16.5,0
27546,713330133,2024-06-26 15:00:00,132.3,Travel,15,0,20.3,0
27547,713330133,2024-05-17 13:00:00,597.03,Restaurant,13,0,7.3,0
27548,713330133,2024-06-02 23:00:00,304.4,Utility Bill,23,0,4.9,0
27549,713330133,2024-01-14 12:00:00,125.98,Grocery,12,0,8.7,0
27550,713330133,2024-03-20 16:00:00,137.5,Grocery,16,0,44.3,0
27551,713330133,2024-12-20 04:00:00,248.43,Travel,4,0,33.4,0
27552,713330133,2024-06-16 00:00:00,94.58,Grocery,0,0,15.2,0
27553,713330133,2024-07-30 06:00:00,284.72,Electronics,6,0,25.3,0
27554,713330133,2024-03-18 04:00:00,102.2,Online Retail,4,0,12.7,0
27555,713330133,2024-08-14 11:00:00,285.87,Travel,11,0,7.9,0
27556,713330133,2024-04-17 12:00:00,79.94,Online Retail,12,0,12.5,0
27557,790128033,2024-01-27 18:00:00,126.35,Online Retail,18,0,13.2,0
27558,790128033,2024-05-02 06:00:00,60.49,Travel,6,0,37.5,0
27559,790128033,2024-10-23 00:00:00,31.51,Utility Bill,0,0,9.3,0
27560,790128033,2024-10-11 16:00:00,63.56,Jewelry,16,0,9.3,0
27561,790128033,2024-07-15 03:00:00,16.86,Utility Bill,3,0,10.6,0
27562,790128033,2024-12-24 19:00:00,102.92,Gas Station,19,0,6.4,0
27563,790128033,2024-01-05 00:00:00,34.47,Online Retail,0,0,5.1,0
27564,790128033,2024-02-14 07:00:00,88.08,Utility Bill,7,0,3.5,0
27565,790128033,2024-08-01 00:00:00,20.97,ATM Withdrawal,0,0,4.3,0
27566,711116133,2024-01-04 06:00:00,55.19,Restaurant,6,0,3.4,0
27567,711116133,2024-03-28 08:00:00,107.98,Restaurant,8,0,14.9,0
27568,711116133,2024-06-17 08:00:00,98.4,Travel,8,0,27.8,0
27569,711116133,2024-05-15 12:00:00,66.96,Gas Station,12,0,5.1,0
27570,711116133,2024-09-06 08:00:00,38.31,Electronics,8,0,9.5,0
27571,711116133,2024-06-16 14:00:00,91.51,Jewelry,14,0,1.3,0
27572,711116133,2024-05-13 13:00:00,67.28,Gas Station,13,0,9.4,0
27573,711116133,2024-05-26 12:00:00,97.74,Grocery,12,0,4.8,0
27574,711116133,2024-06-04 03:00:00,20.48,Grocery,3,0,1.4,0
27575,711116133,2024-12-02 04:00:00,58.7,Grocery,4,0,22.8,0
27576,711116133,2024-08-08 03:00:00,105.54,Electronics,3,0,9.3,0
27577,711148308,2024-03-30 11:00:00,36.35,ATM Withdrawal,11,0,14.7,0
27578,711148308,2024-11-11 18:00:00,227.96,Online Retail,18,0,38.7,0
27579,711148308,2024-11-06 05:00:00,113.61,Utility Bill,5,0,11.1,0
27580,711148308,2024-12-26 17:00:00,118.13,Electronics,17,0,9.2,0
27581,711148308,2024-10-31 16:00:00,87.19,Online Retail,16,0,11.9,0
27582,711148308,2024-10-06 13:00:00,49.08,Grocery,13,0,7.1,0
27583,711148308,2024-03-17 13:00:00,71.79,Gas Station,13,0,30.3,0
27584,711148308,2024-06-13 16:00:00,31.2,Gas Station,16,0,1.1,0
27585,711148308,2024-07-04 14:00:00,79.44,Electronics,14,0,6.9,0
27586,711148308,2024-04-02 07:00:00,66.47,Restaurant,7,0,12.6,0
27587,711148308,2024-06-28 10:00:00,76.0,Travel,10,0,36.3,0
27588,711148308,2024-10-29 16:00:00,24.47,Utility Bill,16,1,1319.1,0
27589,711148308,2024-07-12 02:00:00,100.01,Jewelry,2,0,31.5,0
27590,711148308,2024-02-13 13:00:00,58.42,Jewelry,13,0,22.1,0
27591,711148308,2024-03-09 15:00:00,80.83,Restaurant,15,0,5.9,0
27592,711148308,2024-04-18 19:00:00,32.75,Online Retail,19,0,9.4,0
27593,711148308,2024-03-19 19:00:00,65.64,Restaurant,19,0,19.0,0
27594,711148308,2024-07-19 11:00:00,19.66,Online Retail,11,0,6.5,0
27595,711148308,2024-02-06 21:00:00,28.71,ATM Withdrawal,21,0,10.9,0
27596,709230708,2024-06-11 20:00:00,99.29,Grocery,20,0,28.1,0
27597,709230708,2024-04-14 22:00:00,19.01,Electronics,22,0,3.6,0
27598,709230708,2024-02-06 06:00:00,32.64,Online Retail,6,0,7.3,0
27599,709230708,2024-04-05 03:00:00,34.14,Restaurant,3,0,0.6,0
27600,709230708,2024-07-03 15:00:00,20.72,Grocery,15,0,16.5,0
27601,709230708,2024-11-08 18:00:00,26.12,Gas Station,18,0,21.3,0
27602,709230708,2024-02-24 07:00:00,9.89,ATM Withdrawal,7,1,51.4,0
27603,709230708,2024-09-14 20:00:00,37.78,Grocery,20,0,17.9,0
27604,709230708,2024-07-29 20:00:00,64.48,Utility Bill,20,1,854.1,0
27605,709230708,2024-12-15 22:00:00,22.77,Grocery,22,0,19.3,0
27606,708776658,2024-08-01 16:00:00,23.67,Grocery,16,0,9.3,0
27607,708776658,2024-08-06 12:00:00,162.49,ATM Withdrawal,12,0,7.4,0
27608,708776658,2024-07-07 14:00:00,38.47,Restaurant,14,0,34.0,0
27609,708776658,2024-01-11 17:00:00,36.61,Restaurant,17,0,86.2,0
27610,708776658,2024-12-17 09:00:00,199.03,ATM Withdrawal,9,0,6.2,0
27611,708776658,2024-02-09 08:00:00,57.11,Jewelry,8,0,2.1,0
27612,708776658,2024-07-28 20:00:00,78.38,ATM Withdrawal,20,0,19.2,0
27613,708776658,2024-10-24 22:00:00,19.17,ATM Withdrawal,22,0,4.0,0
27614,708776658,2024-01-06 19:00:00,42.49,ATM Withdrawal,19,0,26.2,0
27615,708776658,2024-10-17 21:00:00,49.46,Travel,21,0,15.5,0
27616,708776658,2024-09-23 15:00:00,90.6,Grocery,15,0,9.9,0
27617,708776658,2024-11-09 15:00:00,30.39,Online Retail,15,0,14.6,0
27618,708776658,2024-06-15 06:00:00,112.26,Restaurant,6,0,17.3,0
27619,708776658,2024-01-16 08:00:00,93.64,Jewelry,8,0,8.2,0
27620,708776658,2024-12-27 20:00:00,99.93,Utility Bill,20,0,11.7,0
27621,708776658,2024-07-10 13:00:00,90.29,Electronics,13,0,4.0,0
27622,708776658,2024-05-11 07:00:00,85.98,Utility Bill,7,0,26.4,0
27623,821356083,2024-01-24 21:00:00,59.1,Utility Bill,21,0,1.2,0
27624,821356083,2024-07-14 03:00:00,20.24,Electronics,3,0,1.1,0
27625,821356083,2024-07-30 22:00:00,117.27,Grocery,22,1,1205.1,0
27626,821356083,2024-02-27 15:00:00,107.94,Restaurant,15,0,5.2,0
27627,821356083,2024-09-27 19:00:00,162.47,Utility Bill,19,0,12.2,0
27628,821356083,2024-07-21 18:00:00,68.01,ATM Withdrawal,18,0,52.5,0
27629,821356083,2024-04-14 09:00:00,90.95,Gas Station,9,0,11.9,0
27630,821356083,2024-04-05 09:00:00,58.44,ATM Withdrawal,9,0,13.4,0
27631,821356083,2024-06-03 06:00:00,80.1,Gas Station,6,0,10.5,0
27632,821356083,2024-02-25 23:00:00,58.19,ATM Withdrawal,23,0,26.0,0
27633,821356083,2024-12-20 02:00:00,134.21,Grocery,2,0,60.8,0
27634,821356083,2024-11-20 12:00:00,28.06,Grocery,12,0,1.2,0
27635,821356083,2024-05-08 09:00:00,83.87,Gas Station,9,0,25.3,0
27636,821356083,2024-11-30 19:00:00,30.86,Travel,19,0,12.5,0
27637,821356083,2024-08-19 20:00:00,38.77,Restaurant,20,0,6.0,0
27638,821356083,2024-03-14 19:00:00,173.59,ATM Withdrawal,19,0,3.4,0
27639,821356083,2024-12-28 00:00:00,49.43,Jewelry,0,0,7.3,0
27640,821356083,2024-02-07 22:00:00,93.12,Online Retail,22,0,7.7,0
27641,821356083,2024-02-05 14:00:00,146.77,Travel,14,1,72.3,0
27642,821356083,2024-05-09 20:00:00,70.6,Electronics,20,0,0.7,0
27643,821356083,2024-12-11 18:00:00,49.86,Gas Station,18,1,1590.9,0
27644,715170183,2024-06-02 05:00:00,47.5,Restaurant,5,0,42.8,0
27645,715170183,2024-09-18 07:00:00,136.59,Jewelry,7,0,8.1,0
27646,715170183,2024-06-06 12:00:00,34.88,Grocery,12,0,17.9,0
27647,715170183,2024-01-14 06:00:00,96.11,Travel,6,0,48.8,0
27648,715170183,2024-07-15 02:00:00,114.47,Electronics,2,0,25.2,0
27649,715170183,2024-03-13 03:00:00,76.09,Utility Bill,3,0,6.3,0
27650,715170183,2024-02-14 00:00:00,142.51,Online Retail,0,0,7.1,0
27651,715170183,2024-03-22 03:00:00,71.27,Gas Station,3,0,0.1,0
27652,715170183,2024-02-01 23:00:00,82.37,Restaurant,23,0,4.6,0
27653,715170183,2024-07-18 12:00:00,209.12,Utility Bill,12,0,4.9,0
27654,715170183,2024-07-13 08:00:00,49.94,Electronics,8,1,493.7,0
27655,715170183,2024-09-10 16:00:00,20.83,Online Retail,16,0,16.7,0
27656,715170183,2024-08-29 01:00:00,138.05,Travel,1,0,35.9,0
27657,715170183,2024-10-31 11:00:00,39.49,Online Retail,11,0,5.7,0
27658,715170183,2024-07-26 11:00:00,95.27,Gas Station,11,0,56.2,0
27659,715170183,2024-10-02 10:00:00,145.53,Online Retail,10,0,6.2,0
27660,715170183,2024-04-04 04:00:00,67.6,Grocery,4,0,19.3,0
27661,715170183,2024-05-05 10:00:00,74.32,Grocery,10,0,20.0,0
27662,715170183,2024-12-20 18:00:00,154.52,Utility Bill,18,0,14.6,0
27663,715170183,2024-08-08 13:00:00,47.72,Gas Station,13,0,4.6,0
27664,780720258,2024-03-11 19:00:00,80.52,Utility Bill,19,0,26.6,0
27665,780720258,2024-11-26 21:00:00,124.53,ATM Withdrawal,21,0,15.2,0
27666,780720258,2024-05-31 18:00:00,52.75,Grocery,18,0,1.1,0
27667,780720258,2024-05-09 13:00:00,34.3,Grocery,13,0,28.7,0
27668,780720258,2024-08-13 07:00:00,52.33,Utility Bill,7,0,17.7,0
27669,780720258,2024-04-17 12:00:00,66.52,Travel,12,0,5.2,0
27670,780720258,2024-02-19 21:00:00,57.73,Utility Bill,21,0,10.8,0
27671,780720258,2024-03-11 22:00:00,94.33,Electronics,22,0,13.4,0
27672,780720258,2024-10-31 14:00:00,26.67,Electronics,14,0,48.0,0
27673,720432858,2024-08-27 15:00:00,69.22,Utility Bill,15,0,5.1,0
27674,720432858,2024-10-17 06:00:00,79.63,Restaurant,6,0,20.3,0
27675,720432858,2024-02-02 03:00:00,26.96,Restaurant,3,0,25.0,0
27676,720432858,2024-01-23 13:00:00,80.49,ATM Withdrawal,13,0,17.5,0
27677,720432858,2024-07-03 20:00:00,25.08,Jewelry,20,0,20.7,0
27678,720432858,2024-10-25 00:00:00,76.32,Grocery,0,0,4.0,0
27679,720432858,2024-02-06 00:00:00,37.87,Utility Bill,0,0,26.5,0
27680,720432858,2024-07-28 14:00:00,71.7,Jewelry,14,0,19.1,0
27681,720432858,2024-05-18 15:00:00,41.99,Restaurant,15,0,19.8,0
27682,720432858,2024-03-18 06:00:00,70.2,Gas Station,6,0,27.7,0
27683,720432858,2024-10-12 14:00:00,65.36,Grocery,14,0,9.4,0
27684,720432858,2024-06-08 15:00:00,85.24,Travel,15,0,17.5,0
27685,720432858,2024-07-09 02:00:00,25.7,Travel,2,0,3.6,0
27686,720432858,2024-05-22 06:00:00,116.98,Electronics,6,0,4.6,0
27687,720432858,2024-09-12 20:00:00,63.56,ATM Withdrawal,20,0,10.4,0
27688,788618208,2024-02-25 23:00:00,147.05,Travel,23,0,8.3,0
27689,788618208,2024-01-28 09:00:00,159.82,Gas Station,9,0,22.1,0
27690,788618208,2024-03-10 05:00:00,74.19,Online Retail,5,0,20.9,0
